date;code_insee_region;region;tmin;tmax;tmoy
31/01/2018;28;Normandie;5.56;9.32;7.44
01/02/2018;44;Grand Est;1.5;5.61;3.56
01/02/2018;27;Bourgogne-Franche-ComtÃ©;1.58;6.65;4.12
02/02/2018;24;Centre-Val de Loire;-1.17;7.2;3.02
03/02/2018;53;Bretagne;3.25;8.85;6.05
04/02/2018;24;Centre-Val de Loire;1.08;4.27;2.67
05/02/2018;44;Grand Est;-1.85;2.58;0.36
13/05/2021;24;Centre-Val de Loire;6.7;15.47;11.08
05/02/2018;53;Bretagne;-0.52;5.1;2.29
14/05/2021;52;Pays de la Loire;6.45;15.9;11.18
06/02/2018;52;Pays de la Loire;-1.35;2.9;0.77
14/05/2021;32;Hauts-de-France;7.48;14.42;10.95
06/02/2018;76;Occitanie;0.69;4.46;2.58
14/05/2021;76;Occitanie;9.01;18.15;13.58
06/02/2018;93;Provence-Alpes-CÃ´te d'Azur;4.9;10.05;7.47
14/05/2021;84;Auvergne-RhÃ´ne-Alpes;6.86;16.04;11.45
06/02/2018;44;Grand Est;-0.94;3.15;1.11
15/05/2021;44;Grand Est;7.28;14.86;11.07
07/02/2018;24;Centre-Val de Loire;-1.55;-0.1;-0.82
15/05/2021;28;Normandie;8.04;15.74;11.89
07/02/2018;84;Auvergne-RhÃ´ne-Alpes;-1.33;0.18;-0.57
15/05/2021;27;Bourgogne-Franche-ComtÃ©;8.37;13.97;11.17
07/02/2018;93;Provence-Alpes-CÃ´te d'Azur;2.68;8.55;5.62
16/05/2021;76;Occitanie;12.34;18.35;15.35
07/02/2018;76;Occitanie;-0.8;4.39;1.8
17/05/2021;11;ÃŽle-de-France;9.84;16.18;13.01
08/02/2018;24;Centre-Val de Loire;-6.32;3.23;-1.54
18/05/2021;24;Centre-Val de Loire;7.98;16.47;12.22
09/02/2018;84;Auvergne-RhÃ´ne-Alpes;-1.62;4.75;1.56
19/05/2021;75;Nouvelle-Aquitaine;7.69;17.61;12.65
09/02/2018;93;Provence-Alpes-CÃ´te d'Azur;-2.03;9.85;3.91
19/05/2021;52;Pays de la Loire;9.1;17.65;13.38
10/02/2018;76;Occitanie;0.12;7.35;3.73
19/05/2021;94;Corse;12.65;21.0;16.83
10/02/2018;28;Normandie;-2.0;9.1;3.55
20/05/2021;24;Centre-Val de Loire;3.65;18.28;10.97
11/02/2018;93;Provence-Alpes-CÃ´te d'Azur;1.03;11.03;6.03
21/05/2021;93;Provence-Alpes-CÃ´te d'Azur;10.07;20.68;15.38
12/02/2018;93;Provence-Alpes-CÃ´te d'Azur;3.55;9.15;6.35
23/05/2021;52;Pays de la Loire;6.2;18.15;12.18
12/02/2018;76;Occitanie;2.62;8.0;5.31
23/05/2021;24;Centre-Val de Loire;6.25;18.17;12.21
12/02/2018;28;Normandie;-0.94;6.76;2.91
24/05/2021;94;Corse;15.85;20.05;17.95
12/02/2018;11;ÃŽle-de-France;-1.0;6.88;2.94
24/05/2021;28;Normandie;7.92;14.0;10.96
12/02/2018;52;Pays de la Loire;-1.9;8.55;3.32
25/05/2021;27;Bourgogne-Franche-ComtÃ©;6.77;16.98;11.88
13/02/2018;93;Provence-Alpes-CÃ´te d'Azur;-0.47;8.78;4.16
25/05/2021;24;Centre-Val de Loire;5.93;17.1;11.52
14/02/2018;53;Bretagne;-0.35;11.85;5.75
25/05/2021;53;Bretagne;7.18;15.82;11.5
14/02/2018;27;Bourgogne-Franche-ComtÃ©;-0.18;6.03;2.92
26/05/2021;76;Occitanie;7.65;21.2;14.43
14/02/2018;84;Auvergne-RhÃ´ne-Alpes;-1.63;7.26;2.82
26/05/2021;44;Grand Est;8.84;14.21;11.52
14/02/2018;93;Provence-Alpes-CÃ´te d'Azur;-0.48;10.0;4.76
26/05/2021;28;Normandie;8.76;15.14;11.95
14/02/2018;44;Grand Est;-3.6;5.18;0.79
27/05/2021;53;Bretagne;9.9;17.6;13.75
28/05/2021;75;Nouvelle-Aquitaine;11.44;26.06;18.75
28/05/2021;32;Hauts-de-France;6.76;19.26;13.01
28/05/2021;52;Pays de la Loire;10.25;23.55;16.9
29/05/2021;76;Occitanie;13.79;26.4;20.1
29/05/2021;11;ÃŽle-de-France;10.34;22.56;16.45
30/05/2021;27;Bourgogne-Franche-ComtÃ©;8.17;23.07;15.62
30/05/2021;76;Occitanie;14.58;26.5;20.54
31/05/2021;75;Nouvelle-Aquitaine;12.86;28.1;20.48
31/05/2021;84;Auvergne-RhÃ´ne-Alpes;8.58;25.65;17.12
31/05/2021;44;Grand Est;7.19;23.06;15.12
31/05/2021;11;ÃŽle-de-France;11.46;23.94;17.7
01/06/2021;53;Bretagne;12.15;26.55;19.35
01/06/2021;32;Hauts-de-France;10.68;25.3;17.99
02/06/2021;32;Hauts-de-France;13.96;27.98;20.97
02/06/2021;53;Bretagne;15.75;19.9;17.82
02/06/2021;76;Occitanie;15.0;22.95;18.97
03/06/2021;32;Hauts-de-France;15.8;22.42;19.11
03/06/2021;53;Bretagne;11.95;17.45;14.7
03/06/2021;52;Pays de la Loire;12.7;21.6;17.15
04/06/2021;32;Hauts-de-France;12.88;19.3;16.09
04/06/2021;53;Bretagne;8.95;18.52;13.74
04/06/2021;84;Auvergne-RhÃ´ne-Alpes;14.37;26.13;20.25
05/06/2021;93;Provence-Alpes-CÃ´te d'Azur;15.37;26.15;20.76
05/06/2021;84;Auvergne-RhÃ´ne-Alpes;13.02;20.07;16.55
05/06/2021;44;Grand Est;14.69;17.6;16.14
15/02/2018;52;Pays de la Loire;6.65;12.5;9.57
05/06/2021;28;Normandie;9.7;19.98;14.84
16/02/2018;28;Normandie;-0.5;9.0;4.25
06/06/2021;28;Normandie;7.34;20.78;14.06
16/02/2018;24;Centre-Val de Loire;3.35;9.58;6.47
06/06/2021;53;Bretagne;10.92;19.8;15.36
17/02/2018;27;Bourgogne-Franche-ComtÃ©;3.9;6.83;5.37
06/06/2021;11;ÃŽle-de-France;10.34;23.22;16.78
18/02/2018;94;Corse;7.5;14.95;11.23
06/06/2021;84;Auvergne-RhÃ´ne-Alpes;12.84;20.01;16.42
18/02/2018;32;Hauts-de-France;-1.68;9.24;3.78
06/06/2021;27;Bourgogne-Franche-ComtÃ©;12.75;19.13;15.94
30/12/2020;75;Nouvelle-Aquitaine;2.36;8.55;5.46
19/02/2018;75;Nouvelle-Aquitaine;5.87;10.48;8.18
07/06/2021;27;Bourgogne-Franche-ComtÃ©;13.33;22.25;17.79
30/12/2020;94;Corse;5.85;12.05;8.95
19/02/2018;11;ÃŽle-de-France;-0.0;5.66;2.83
07/06/2021;84;Auvergne-RhÃ´ne-Alpes;14.21;21.14;17.67
31/12/2020;52;Pays de la Loire;2.4;7.6;5.0
19/02/2018;53;Bretagne;8.78;10.9;9.84
08/06/2021;75;Nouvelle-Aquitaine;12.48;27.25;19.87
31/12/2020;75;Nouvelle-Aquitaine;4.68;9.12;6.9
19/02/2018;93;Provence-Alpes-CÃ´te d'Azur;3.1;11.95;7.52
08/06/2021;32;Hauts-de-France;10.0;22.44;16.22
31/12/2020;27;Bourgogne-Franche-ComtÃ©;0.88;4.78;2.83
19/02/2018;76;Occitanie;3.51;11.03;7.27
08/06/2021;53;Bretagne;10.75;22.45;16.6
01/01/2021;93;Provence-Alpes-CÃ´te d'Azur;3.32;7.32;5.32
20/02/2018;93;Provence-Alpes-CÃ´te d'Azur;2.72;11.45;7.08
08/06/2021;94;Corse;16.75;25.8;21.28
01/01/2021;53;Bretagne;-1.45;6.28;2.41
20/02/2018;24;Centre-Val de Loire;5.35;7.6;6.48
08/06/2021;76;Occitanie;13.28;28.18;20.73
03/01/2021;75;Nouvelle-Aquitaine;-1.34;6.04;2.35
20/02/2018;52;Pays de la Loire;8.65;12.0;10.32
09/06/2021;93;Provence-Alpes-CÃ´te d'Azur;16.12;28.12;22.12
04/01/2021;94;Corse;3.6;12.9;8.25
21/02/2018;11;ÃŽle-de-France;-0.38;4.7;2.16
10/06/2021;94;Corse;17.45;28.1;22.78
04/01/2021;28;Normandie;1.26;3.2;2.23
22/02/2018;11;ÃŽle-de-France;-1.94;4.74;1.4
10/06/2021;44;Grand Est;12.71;27.08;19.89
05/01/2021;75;Nouvelle-Aquitaine;0.38;2.98;1.68
22/02/2018;52;Pays de la Loire;-1.55;6.75;2.6
10/06/2021;75;Nouvelle-Aquitaine;14.34;27.63;20.98
06/01/2021;24;Centre-Val de Loire;0.98;3.2;2.09
22/02/2018;93;Provence-Alpes-CÃ´te d'Azur;0.9;8.82;4.86
11/06/2021;75;Nouvelle-Aquitaine;16.52;28.25;22.38
14/01/2021;44;Grand Est;1.92;3.69;2.81
22/02/2018;75;Nouvelle-Aquitaine;-1.29;7.12;2.92
11/06/2021;52;Pays de la Loire;16.2;29.0;22.6
15/01/2021;76;Occitanie;5.4;9.15;7.27
23/02/2018;11;ÃŽle-de-France;-2.44;3.8;0.68
11/06/2021;24;Centre-Val de Loire;14.67;27.97;21.32
15/01/2021;94;Corse;6.75;12.9;9.82
23/02/2018;24;Centre-Val de Loire;-2.08;3.6;0.76
11/06/2021;94;Corse;16.7;28.6;22.65
15/01/2021;52;Pays de la Loire;1.95;7.65;4.8
24/02/2018;32;Hauts-de-France;-3.06;5.72;1.33
12/06/2021;76;Occitanie;17.4;29.89;23.65
16/01/2021;32;Hauts-de-France;-2.78;4.66;0.94
24/02/2018;94;Corse;7.15;11.6;9.38
12/06/2021;53;Bretagne;13.92;22.33;18.12
16/01/2021;93;Provence-Alpes-CÃ´te d'Azur;1.27;7.68;4.47
25/02/2018;84;Auvergne-RhÃ´ne-Alpes;-2.6;2.61;0.0
12/06/2021;94;Corse;16.7;28.6;22.65
16/01/2021;53;Bretagne;3.25;11.28;7.26
25/02/2018;76;Occitanie;1.05;11.15;6.1
13/06/2021;28;Normandie;10.72;24.74;17.73
17/01/2021;75;Nouvelle-Aquitaine;4.45;10.05;7.25
25/02/2018;27;Bourgogne-Franche-ComtÃ©;-4.05;3.07;-0.49
14/06/2021;52;Pays de la Loire;15.25;31.25;23.25
17/01/2021;93;Provence-Alpes-CÃ´te d'Azur;0.15;11.1;5.62
25/02/2018;75;Nouvelle-Aquitaine;-1.91;7.72;2.9
14/06/2021;27;Bourgogne-Franche-ComtÃ©;12.15;29.85;21.0
17/01/2021;44;Grand Est;-2.14;3.52;0.69
25/02/2018;53;Bretagne;-1.17;6.75;2.79
14/06/2021;44;Grand Est;10.05;28.78;19.41
18/01/2021;32;Hauts-de-France;0.88;7.08;3.98
26/02/2018;53;Bretagne;-2.3;2.38;0.04
15/06/2021;75;Nouvelle-Aquitaine;17.46;31.04;24.25
26/02/2018;76;Occitanie;-2.39;6.04;1.82
15/06/2021;76;Occitanie;19.12;32.51;25.81
27/02/2018;28;Normandie;-5.76;-0.2;-2.98
15/06/2021;44;Grand Est;12.65;29.64;21.14
28/02/2018;84;Auvergne-RhÃ´ne-Alpes;-11.74;2.45;-4.64
16/06/2021;28;Normandie;13.74;29.5;21.62
01/03/2018;84;Auvergne-RhÃ´ne-Alpes;-1.96;9.52;3.78
16/06/2021;93;Provence-Alpes-CÃ´te d'Azur;19.07;29.72;24.39
01/03/2018;44;Grand Est;-6.0;1.32;-2.34
17/06/2021;53;Bretagne;14.08;18.18;16.12
02/03/2018;44;Grand Est;-2.51;2.6;0.04
17/06/2021;32;Hauts-de-France;18.12;25.98;22.05
02/03/2018;84;Auvergne-RhÃ´ne-Alpes;2.8;10.21;6.5
18/06/2021;44;Grand Est;18.64;31.05;24.84
02/03/2018;94;Corse;8.3;15.35;11.82
18/06/2021;27;Bourgogne-Franche-ComtÃ©;17.98;30.2;24.09
03/03/2018;28;Normandie;0.52;10.82;5.67
19/06/2021;84;Auvergne-RhÃ´ne-Alpes;17.65;29.85;23.75
03/03/2018;53;Bretagne;2.62;10.98;6.8
19/06/2021;44;Grand Est;16.09;31.12;23.61
05/03/2018;93;Provence-Alpes-CÃ´te d'Azur;6.55;11.45;9.0
20/06/2021;44;Grand Est;17.6;25.98;21.79
05/03/2018;11;ÃŽle-de-France;4.02;12.68;8.35
20/06/2021;93;Provence-Alpes-CÃ´te d'Azur;21.0;28.87;24.93
06/03/2018;53;Bretagne;1.72;9.15;5.44
20/06/2021;11;ÃŽle-de-France;15.86;24.68;20.27
07/03/2018;93;Provence-Alpes-CÃ´te d'Azur;4.02;13.62;8.82
22/06/2021;32;Hauts-de-France;12.32;14.08;13.2
07/03/2018;28;Normandie;3.66;10.16;6.91
22/06/2021;27;Bourgogne-Franche-ComtÃ©;14.2;23.75;18.98
08/03/2018;94;Corse;4.2;16.0;10.1
22/06/2021;94;Corse;19.05;28.3;23.68
10/03/2018;75;Nouvelle-Aquitaine;10.75;18.58;14.66
23/06/2021;93;Provence-Alpes-CÃ´te d'Azur;15.48;27.82;21.65
24/06/2021;76;Occitanie;13.89;23.17;18.53
24/06/2021;84;Auvergne-RhÃ´ne-Alpes;13.54;20.24;16.89
24/06/2021;75;Nouvelle-Aquitaine;14.27;21.35;17.81
24/06/2021;24;Centre-Val de Loire;12.25;21.8;17.03
25/06/2021;27;Bourgogne-Franche-ComtÃ©;11.73;22.63;17.18
25/06/2021;76;Occitanie;13.97;25.95;19.96
26/06/2021;44;Grand Est;12.35;24.74;18.54
26/06/2021;53;Bretagne;10.22;16.25;13.24
26/06/2021;11;ÃŽle-de-France;15.02;22.1;18.56
26/06/2021;94;Corse;16.55;27.65;22.1
12/08/2020;94;Corse;19.35;32.55;25.95
12/08/2020;11;ÃŽle-de-France;21.12;35.58;28.35
12/08/2020;27;Bourgogne-Franche-ComtÃ©;19.67;34.67;27.17
13/08/2020;27;Bourgogne-Franche-ComtÃ©;18.52;30.72;24.62
13/08/2020;93;Provence-Alpes-CÃ´te d'Azur;20.53;30.83;25.68
13/08/2020;11;ÃŽle-de-France;19.72;28.4;24.06
13/08/2020;24;Centre-Val de Loire;17.55;24.7;21.12
14/08/2020;94;Corse;20.35;32.35;26.35
14/08/2020;93;Provence-Alpes-CÃ´te d'Azur;19.28;31.78;25.53
15/08/2020;11;ÃŽle-de-France;17.64;28.26;22.95
15/08/2020;93;Provence-Alpes-CÃ´te d'Azur;18.87;32.43;25.65
15/08/2020;27;Bourgogne-Franche-ComtÃ©;15.18;29.82;22.5
16/08/2020;27;Bourgogne-Franche-ComtÃ©;16.38;28.15;22.27
16/08/2020;94;Corse;18.65;31.1;24.88
16/08/2020;44;Grand Est;14.82;29.46;22.14
16/08/2020;24;Centre-Val de Loire;16.63;26.52;21.58
17/08/2020;44;Grand Est;14.84;25.6;20.22
17/08/2020;27;Bourgogne-Franche-ComtÃ©;15.0;26.93;20.97
17/08/2020;94;Corse;20.1;30.1;25.1
17/08/2020;76;Occitanie;15.08;28.68;21.88
18/08/2020;27;Bourgogne-Franche-ComtÃ©;14.63;27.4;21.02
18/08/2020;52;Pays de la Loire;13.2;26.3;19.75
18/08/2020;93;Provence-Alpes-CÃ´te d'Azur;19.1;29.9;24.5
18/08/2020;44;Grand Est;14.0;26.18;20.09
18/08/2020;24;Centre-Val de Loire;15.23;27.6;21.42
18/08/2020;53;Bretagne;14.8;24.38;19.59
19/08/2020;27;Bourgogne-Franche-ComtÃ©;14.8;28.73;21.77
19/08/2020;11;ÃŽle-de-France;16.94;25.58;21.26
19/08/2020;53;Bretagne;18.32;22.25;20.29
20/08/2020;76;Occitanie;20.78;33.69;27.24
20/08/2020;53;Bretagne;14.23;23.4;18.81
20/08/2020;52;Pays de la Loire;18.9;29.05;23.98
20/08/2020;44;Grand Est;18.5;35.01;26.76
21/08/2020;93;Provence-Alpes-CÃ´te d'Azur;19.23;32.67;25.95
21/08/2020;28;Normandie;18.64;26.14;22.39
22/08/2020;44;Grand Est;17.0;25.9;21.45
22/08/2020;28;Normandie;15.36;23.02;19.19
22/08/2020;24;Centre-Val de Loire;14.88;25.97;20.42
24/08/2020;94;Corse;19.95;30.1;25.02
24/08/2020;27;Bourgogne-Franche-ComtÃ©;12.4;25.35;18.88
24/08/2020;53;Bretagne;12.5;20.27;16.39
24/08/2020;11;ÃŽle-de-France;12.98;22.8;17.89
24/08/2020;76;Occitanie;15.75;27.9;21.82
25/08/2020;24;Centre-Val de Loire;13.7;30.15;21.92
25/08/2020;44;Grand Est;10.6;28.11;19.36
26/08/2020;93;Provence-Alpes-CÃ´te d'Azur;16.52;32.53;24.52
26/08/2020;75;Nouvelle-Aquitaine;17.45;26.27;21.86
26/08/2020;32;Hauts-de-France;16.42;21.54;18.98
26/08/2020;11;ÃŽle-de-France;15.72;24.5;20.11
26/08/2020;94;Corse;19.85;29.75;24.8
26/08/2020;27;Bourgogne-Franche-ComtÃ©;18.37;26.3;22.33
27/08/2020;53;Bretagne;13.18;22.3;17.74
27/08/2020;24;Centre-Val de Loire;10.53;27.63;19.08
28/08/2020;11;ÃŽle-de-France;14.42;22.5;18.46
28/08/2020;28;Normandie;13.12;20.44;16.78
28/08/2020;84;Auvergne-RhÃ´ne-Alpes;14.6;21.61;18.1
29/08/2020;28;Normandie;11.58;16.66;14.12
29/08/2020;11;ÃŽle-de-France;11.64;18.74;15.19
29/08/2020;75;Nouvelle-Aquitaine;12.33;20.99;16.66
30/08/2020;11;ÃŽle-de-France;11.84;21.08;16.46
30/08/2020;28;Normandie;11.46;16.86;14.16
30/08/2020;84;Auvergne-RhÃ´ne-Alpes;12.95;19.03;15.99
30/08/2020;32;Hauts-de-France;12.54;18.94;15.74
30/08/2020;27;Bourgogne-Franche-ComtÃ©;12.4;18.42;15.41
31/08/2020;44;Grand Est;12.09;19.54;15.81
01/09/2020;32;Hauts-de-France;10.64;19.84;15.24
01/09/2020;11;ÃŽle-de-France;9.5;21.8;15.65
02/09/2020;44;Grand Est;9.52;22.46;15.99
02/09/2020;75;Nouvelle-Aquitaine;9.55;24.7;17.12
28/06/2021;28;Normandie;12.24;20.74;16.49
02/09/2020;53;Bretagne;8.78;22.28;15.52
28/06/2021;52;Pays de la Loire;11.95;20.6;16.27
03/09/2020;52;Pays de la Loire;11.4;26.45;18.92
28/06/2021;76;Occitanie;14.68;23.94;19.31
03/09/2020;11;ÃŽle-de-France;14.88;27.4;21.14
28/06/2021;53;Bretagne;10.25;17.77;14.01
03/09/2020;53;Bretagne;15.45;22.72;19.09
28/06/2021;44;Grand Est;16.12;25.37;20.75
04/09/2020;52;Pays de la Loire;11.15;28.55;19.85
28/06/2021;93;Provence-Alpes-CÃ´te d'Azur;17.43;29.9;23.67
28/06/2021;32;Hauts-de-France;15.2;23.04;19.12
28/06/2021;24;Centre-Val de Loire;14.0;22.48;18.24
29/06/2021;44;Grand Est;13.58;20.87;17.22
30/06/2021;32;Hauts-de-France;12.9;15.58;14.24
30/06/2021;28;Normandie;13.7;19.2;16.45
30/06/2021;76;Occitanie;14.06;24.82;19.44
02/07/2021;52;Pays de la Loire;14.05;24.55;19.3
02/07/2021;24;Centre-Val de Loire;12.27;27.47;19.87
03/07/2021;76;Occitanie;18.41;27.73;23.07
03/07/2021;32;Hauts-de-France;16.46;21.74;19.1
03/07/2021;11;ÃŽle-de-France;17.44;23.82;20.63
04/07/2021;28;Normandie;14.5;21.24;17.87
04/07/2021;44;Grand Est;15.36;23.54;19.45
05/07/2021;76;Occitanie;15.35;29.77;22.56
05/07/2021;75;Nouvelle-Aquitaine;16.07;27.63;21.85
05/07/2021;11;ÃŽle-de-France;14.28;22.62;18.45
05/07/2021;28;Normandie;13.16;19.54;16.35
06/07/2021;76;Occitanie;18.29;23.04;20.66
06/07/2021;28;Normandie;13.5;19.64;16.57
06/07/2021;27;Bourgogne-Franche-ComtÃ©;14.67;19.92;17.29
06/07/2021;53;Bretagne;13.12;17.98;15.55
07/07/2021;52;Pays de la Loire;12.55;21.5;17.02
07/07/2021;94;Corse;19.65;30.8;25.22
08/07/2021;11;ÃŽle-de-France;12.74;23.2;17.97
09/07/2021;76;Occitanie;14.14;26.72;20.43
09/07/2021;53;Bretagne;12.85;18.65;15.75
09/07/2021;11;ÃŽle-de-France;14.16;22.4;18.28
09/07/2021;52;Pays de la Loire;11.9;21.2;16.55
09/07/2021;94;Corse;17.35;29.25;23.3
09/07/2021;84;Auvergne-RhÃ´ne-Alpes;11.26;24.06;17.66
09/07/2021;32;Hauts-de-France;12.14;21.02;16.58
10/07/2021;53;Bretagne;13.4;19.85;16.62
10/07/2021;52;Pays de la Loire;13.3;20.0;16.65
11/07/2021;11;ÃŽle-de-France;13.54;24.0;18.77
11/07/2021;93;Provence-Alpes-CÃ´te d'Azur;17.57;29.4;23.48
11/07/2021;76;Occitanie;14.66;30.07;22.37
11/07/2021;32;Hauts-de-France;11.76;21.46;16.61
11/07/2021;53;Bretagne;11.85;19.72;15.79
13/07/2021;52;Pays de la Loire;13.25;23.25;18.25
13/07/2021;93;Provence-Alpes-CÃ´te d'Azur;16.62;25.45;21.03
13/07/2021;76;Occitanie;13.36;20.48;16.92
13/07/2021;75;Nouvelle-Aquitaine;13.53;19.68;16.6
13/07/2021;28;Normandie;14.74;20.22;17.48
13/07/2021;94;Corse;22.15;29.75;25.95
14/07/2021;93;Provence-Alpes-CÃ´te d'Azur;14.25;25.33;19.79
15/07/2021;76;Occitanie;15.53;23.95;19.74
15/07/2021;52;Pays de la Loire;12.4;26.05;19.22
16/07/2021;28;Normandie;13.7;21.1;17.4
16/07/2021;32;Hauts-de-France;14.66;21.1;17.88
16/07/2021;27;Bourgogne-Franche-ComtÃ©;15.6;21.73;18.67
18/07/2021;76;Occitanie;17.37;30.46;23.92
18/07/2021;84;Auvergne-RhÃ´ne-Alpes;16.0;27.95;21.97
18/07/2021;75;Nouvelle-Aquitaine;15.81;28.99;22.4
19/07/2021;84;Auvergne-RhÃ´ne-Alpes;15.02;28.95;21.98
19/07/2021;53;Bretagne;15.4;29.5;22.45
04/09/2020;24;Centre-Val de Loire;11.08;30.95;21.02
05/09/2020;11;ÃŽle-de-France;14.84;21.32;18.08
06/09/2020;75;Nouvelle-Aquitaine;13.88;22.08;17.98
07/09/2020;32;Hauts-de-France;8.62;21.16;14.89
07/09/2020;11;ÃŽle-de-France;9.8;23.34;16.57
07/09/2020;28;Normandie;7.54;21.84;14.69
07/09/2020;53;Bretagne;8.78;20.8;14.79
08/09/2020;44;Grand Est;6.99;25.79;16.39
09/09/2020;76;Occitanie;14.45;25.55;20.0
09/09/2020;44;Grand Est;9.59;27.64;18.61
09/09/2020;75;Nouvelle-Aquitaine;12.22;28.98;20.6
09/09/2020;32;Hauts-de-France;15.48;23.62;19.55
10/09/2020;76;Occitanie;15.95;26.85;21.4
10/09/2020;53;Bretagne;14.75;21.48;18.11
10/09/2020;94;Corse;18.9;29.0;23.95
11/09/2020;28;Normandie;10.56;22.04;16.3
12/09/2020;93;Provence-Alpes-CÃ´te d'Azur;17.52;30.33;23.92
12/09/2020;53;Bretagne;8.18;21.78;14.98
12/09/2020;24;Centre-Val de Loire;9.87;26.73;18.3
12/09/2020;94;Corse;19.55;28.3;23.92
13/09/2020;44;Grand Est;8.9;28.89;18.89
14/09/2020;53;Bretagne;11.72;30.8;21.26
14/09/2020;32;Hauts-de-France;11.86;31.38;21.62
15/09/2020;24;Centre-Val de Loire;15.22;33.43;24.32
15/09/2020;93;Provence-Alpes-CÃ´te d'Azur;17.62;30.4;24.01
15/09/2020;32;Hauts-de-France;16.48;32.22;24.35
16/09/2020;44;Grand Est;14.61;32.62;23.62
16/09/2020;53;Bretagne;14.65;25.62;20.14
16/09/2020;84;Auvergne-RhÃ´ne-Alpes;14.53;31.16;22.85
16/09/2020;27;Bourgogne-Franche-ComtÃ©;14.25;32.73;23.49
17/09/2020;27;Bourgogne-Franche-ComtÃ©;16.32;29.83;23.08
17/09/2020;94;Corse;19.05;29.05;24.05
17/09/2020;75;Nouvelle-Aquitaine;16.96;33.33;25.15
18/09/2020;24;Centre-Val de Loire;15.03;31.63;23.33
18/09/2020;53;Bretagne;14.92;24.1;19.51
18/09/2020;94;Corse;18.8;29.1;23.95
19/09/2020;94;Corse;19.25;28.9;24.08
19/09/2020;24;Centre-Val de Loire;18.38;28.33;23.36
19/09/2020;27;Bourgogne-Franche-ComtÃ©;18.22;29.13;23.68
19/09/2020;93;Provence-Alpes-CÃ´te d'Azur;19.5;28.78;24.14
19/09/2020;28;Normandie;17.18;24.62;20.9
19/09/2020;53;Bretagne;15.82;21.4;18.61
20/09/2020;53;Bretagne;14.97;20.72;17.85
21/09/2020;75;Nouvelle-Aquitaine;16.84;22.98;19.91
21/09/2020;94;Corse;17.45;26.95;22.2
21/09/2020;27;Bourgogne-Franche-ComtÃ©;13.12;26.52;19.82
22/09/2020;27;Bourgogne-Franche-ComtÃ©;12.27;24.13;18.2
22/09/2020;94;Corse;17.35;26.6;21.98
22/09/2020;76;Occitanie;16.37;22.42;19.4
22/09/2020;24;Centre-Val de Loire;11.87;22.3;17.08
23/09/2020;76;Occitanie;14.18;26.24;20.21
24/09/2020;84;Auvergne-RhÃ´ne-Alpes;14.96;20.57;17.77
24/09/2020;52;Pays de la Loire;9.25;17.85;13.55
24/09/2020;53;Bretagne;9.05;15.65;12.35
25/09/2020;53;Bretagne;8.6;15.6;12.1
25/09/2020;32;Hauts-de-France;8.14;12.92;10.53
25/09/2020;75;Nouvelle-Aquitaine;9.48;15.88;12.68
26/09/2020;93;Provence-Alpes-CÃ´te d'Azur;9.63;17.9;13.77
26/09/2020;53;Bretagne;8.23;15.37;11.8
26/09/2020;75;Nouvelle-Aquitaine;9.25;14.58;11.92
26/09/2020;84;Auvergne-RhÃ´ne-Alpes;6.24;12.45;9.34
27/09/2020;94;Corse;10.9;17.1;14.0
27/09/2020;32;Hauts-de-France;10.4;15.92;13.16
28/09/2020;76;Occitanie;10.82;18.9;14.86
28/09/2020;75;Nouvelle-Aquitaine;11.07;18.64;14.86
29/09/2020;11;ÃŽle-de-France;11.9;17.88;14.89
29/09/2020;84;Auvergne-RhÃ´ne-Alpes;7.25;17.62;12.44
29/09/2020;24;Centre-Val de Loire;9.55;19.72;14.63
30/09/2020;52;Pays de la Loire;13.9;19.75;16.82
30/09/2020;75;Nouvelle-Aquitaine;9.87;21.61;15.74
30/09/2020;76;Occitanie;7.34;23.04;15.19
01/10/2020;11;ÃŽle-de-France;12.3;17.0;14.65
02/10/2020;94;Corse;15.8;24.0;19.9
02/10/2020;84;Auvergne-RhÃ´ne-Alpes;9.15;16.5;12.82
02/10/2020;11;ÃŽle-de-France;10.6;14.54;12.57
02/10/2020;27;Bourgogne-Franche-ComtÃ©;10.52;13.67;12.09
03/10/2020;76;Occitanie;7.32;16.22;11.77
03/10/2020;84;Auvergne-RhÃ´ne-Alpes;6.85;14.8;10.82
04/10/2020;94;Corse;11.25;22.7;16.98
04/10/2020;24;Centre-Val de Loire;7.92;15.42;11.67
04/10/2020;44;Grand Est;8.75;15.79;12.27
20/07/2021;32;Hauts-de-France;15.6;27.0;21.3
04/10/2020;32;Hauts-de-France;9.54;14.84;12.19
20/07/2021;52;Pays de la Loire;18.95;31.0;24.98
05/10/2020;53;Bretagne;10.75;15.68;13.21
21/07/2021;27;Bourgogne-Franche-ComtÃ©;13.68;28.28;20.98
05/10/2020;84;Auvergne-RhÃ´ne-Alpes;7.85;14.39;11.12
21/07/2021;75;Nouvelle-Aquitaine;19.32;30.26;24.79
05/10/2020;76;Occitanie;8.36;18.07;13.22
21/07/2021;32;Hauts-de-France;15.62;27.66;21.64
05/10/2020;32;Hauts-de-France;9.94;15.88;12.91
21/07/2021;11;ÃŽle-de-France;16.68;28.88;22.78
06/10/2020;11;ÃŽle-de-France;11.46;16.36;13.91
22/07/2021;28;Normandie;15.82;27.74;21.78
06/10/2020;44;Grand Est;10.61;16.29;13.45
22/07/2021;75;Nouvelle-Aquitaine;18.77;31.66;25.22
